timestamp,reqType,service,rt,numberOfReqs 
1422302984515,local,checkIfSubtitlesAvailable,1958,1
1422302985519,local,checkIfSubtitlesExists,1004,1
1422302987811,local,getDefaultSubtitle,2292,1
1422302987975,local,translateSubtitleToLanguage,164,1
1422302987975,local,getSubtitles,5419,1
1422302988391,local,applySubtitles,415,1
1422302988391,local,videoProvisioner,89546,1
1422303016139,local,checkIfAvailable,110,1
1422303017867,local,downloadVideo,1728,1
1422303017867,local,getVideoResource,1839,1
1422303042219,local,scaleVideo,24351,1
1422303042251,local,transcodeVideo,31,1
1422303047811,local,bitDepthReduction,5560,1
1422303047811,local,videoProvisioner,31783,1
1422303052063,local,checkIfAvailable,1312,1
1422303052215,local,downloadVideo,152,1
1422303052215,local,getVideoResource,1465,1
1422303077827,local,scaleVideo,25611,1
1422303079407,local,transcodeVideo,1580,1
1422303079699,local,bitDepthReduction,292,1
1422303079699,local,videoProvisioner,28949,1
1422303099143,local,checkIfAvailable,649,1
1422303099475,local,downloadVideo,332,1
1422303099475,local,getVideoResource,982,1
1422303124835,local,scaleVideo,25359,1
1422303125211,local,transcodeVideo,376,1
1422303125775,local,bitDepthReduction,564,1
1422303126359,local,checkIfSubtitlesAvailable,583,1
1422303130731,local,checkIfSubtitlesExists,4372,1
1422303132763,local,getDefaultSubtitle,2032,1
1422303134179,local,translateSubtitleToLanguage,1416,1
1422303134179,local,getSubtitles,8403,1
1422303135115,local,applySubtitles,935,1
1422303135115,local,videoProvisioner,36622,1
1422303202567,local,checkIfAvailable,3801,1
1422303206807,local,downloadVideo,4240,1
1422303206807,local,getVideoResource,8041,1
1422303213118,local,checkIfAvailable,532,1
1422303215199,local,downloadVideo,2080,1
1422303215200,local,getVideoResource,2615,1
1422303216873,local,scaleVideo,10065,1
1422303217437,local,transcodeVideo,563,1
1422303218056,local,bitDepthReduction,618,1
1422303218057,local,videoProvisioner,19292,1
1422303239483,local,scaleVideo,24283,1
1422303239987,local,transcodeVideo,504,1
1422303240123,local,bitDepthReduction,136,1
1422303240123,local,videoProvisioner,27538,1
1422303333335,local,checkIfAvailable,988,1
1422303334211,local,downloadVideo,876,1
1422303334211,local,getVideoResource,1864,1
1422303355795,local,scaleVideo,21583,1
1422303356115,local,transcodeVideo,320,1
1422303357499,local,bitDepthReduction,1384,1
1422303357499,local,videoProvisioner,25153,1
1422303373919,local,checkIfAvailable,116,1
1422303373991,local,downloadVideo,72,1
1422303373991,local,getVideoResource,189,1
1422303398839,local,scaleVideo,24847,1
1422303400043,local,transcodeVideo,1204,1
1422303401011,local,bitDepthReduction,968,1
1422303401745,local,checkIfAvailable,304,1
1422303402277,local,checkIfSubtitlesAvailable,1264,1
1422303402608,local,checkIfSubtitlesExists,329,1
1422303402608,local,getSubtitles,1595,1
1422303403039,local,applySubtitles,430,1
1422303403040,local,videoProvisioner,29238,1
1422303403143,local,downloadVideo,1398,1
1422303403143,local,getVideoResource,1703,1
1422303426999,local,scaleVideo,23855,1
1422303431207,local,transcodeVideo,4208,1
1422303432763,local,bitDepthReduction,1556,1
1422303432763,local,videoProvisioner,31323,1
1422303472087,local,checkIfAvailable,647,1
1422303473195,local,downloadVideo,1108,1
1422303473195,local,getVideoResource,1756,1
1422303496299,local,scaleVideo,23103,1
1422303496999,local,transcodeVideo,700,1
1422303497139,local,bitDepthReduction,140,1
1422303497139,local,videoProvisioner,25700,1
1422303529307,local,checkIfAvailable,1689,1
1422303531655,local,downloadVideo,2348,1
1422303531655,local,getVideoResource,4038,1
1422303556519,local,scaleVideo,24863,1
1422303557271,local,transcodeVideo,752,1
1422303558683,local,bitDepthReduction,1412,1
1422303558683,local,videoProvisioner,31066,1
1422303584347,local,checkIfAvailable,550,1
